Exporting Your Strategy Backtest Results,open,high,low,close,Volume
6/16/2022,22562.33,22974.1,20200,20372,37587.2313
6/17/2022,20371.96,21338.7,20209.73,20447.86,25560.06365
6/18/2022,20447.86,20750,17567.45,18948.89,52894.99032
6/19/2022,18944.66,20795.11,17934.26,20552.44,29383.35805
6/20/2022,20552.39,21041.62,19603.8,20549.75,24904.13073
6/21/2022,20547.68,21711,20328.03,20696.96,23770.76575
6/22/2022,20699.63,20873.52,19751.51,19968.46,26569.64628
6/23/2022,19970.07,21211.97,19869.41,21104.45,21460.78286
6/24/2022,21104.45,21537.46,20712.54,21223.72,21361.7797
6/25/2022,21221.13,21594.5,20900,21478.04,12877.9878
6/26/2022,21474.14,21866,20944.68,21027.92,11145.90287
6/27/2022,21024.85,21520,20500,20725.17,17440.95709
6/28/2022,20722.95,21189.99,20164.7,20252.89,17658.67495
6/29/2022,20253.5,20410.91,19823.43,20094.79,18278.4663
6/30/2022,20098,20143.53,18603,19985.62,28361.47318
7/1/2022,19985.62,20879.99,18938.33,19252.76,32977.01486
7/2/2022,19252.76,19422.02,18955.02,19224.03,10707.75593
7/3/2022,19225.54,19622.33,18755.75,19291.33,11826.37972
7/4/2022,19291.35,20331.76,19029.33,20211.35,14462.58647
7/5/2022,20212.42,20734.89,19274.95,20153.51,21938.41634
7/6/2022,20153.74,20650,19743,20542.67,18489.14314
7/7/2022,20542.66,21855.72,20224.8,21614.6,25211.34727
7/8/2022,21618.04,22490.54,21172,21582.2,25311.01805
7/9/2022,21582.28,21959.3,21311.04,21583.99,9424.32844
7/10/2022,21582.23,21595.75,20636.53,20850.65,9610.91838
7/11/2022,20850.65,20854.32,19860.12,19942.43,16061.46786
7/12/2022,19942.44,20037.46,19226.47,19303.65,21631.53672
7/13/2022,19304.71,20330.71,18892,20220.23,28211.93002
7/14/2022,20219.69,20893.73,19607.14,20577.02,24371.52354
7/15/2022,20574.96,21196.37,20368.67,20827.55,17731.35609
7/16/2022,20823.06,21582.71,20475.94,21189.68,12479.61769
7/17/2022,21189.23,21667.1,20750.1,20791.74,11450.68821
7/18/2022,20791.74,22777,20755.95,22427.56,31445.52757
7/19/2022,22434.97,23800,21578.57,23395.06,34808.91561
7/20/2022,23398.46,24287.13,22899,23226.99,34094.82614
7/21/2022,23225.24,23434.65,22340.07,23153.96,24113.4453
7/22/2022,23152.76,23763.55,22505.56,22687.68,20884.27333
7/23/2022,22688.85,23006.16,21941.01,22450.69,12592.3153
7/24/2022,22451.36,23036.46,22263.85,22583.43,9132.97603
7/25/2022,22583.37,22665.74,21254.97,21313.41,22277.32813
7/26/2022,21312.06,21344.43,20715,21261.57,19333.37133
7/27/2022,21260.22,23110.73,21045.73,22962.59,24206.74444
7/28/2022,22960.74,24206.11,22580.86,23851.7,25681.26797
7/29/2022,23851.66,24450,23429.71,23784.5,18431.01643
7/30/2022,23787.84,24666,23516.11,23650.13,13265.49258
7/31/2022,23648.15,24192.18,23240.01,23307.44,7969.66155
8/1/2022,23307.44,23518.89,22850,23273.86,12543.4999
8/2/2022,23273.85,23464.97,22659.06,22989.4,15013.79271
8/3/2022,22994.78,23650.96,22694.56,22825,23966.79548
8/4/2022,22824.88,23234.29,22392.88,22623.94,21755.97811
8/5/2022,22624.44,23478.58,22589.83,23320.81,26745.92728
8/6/2022,23320.71,23357.19,22917.49,22960.93,9285.2069
8/7/2022,22960.86,23405.02,22852.13,23177.39,8297.20668
8/8/2022,23180.26,24251.08,23158.32,23815.65,24093.34654
8/9/2022,23815.68,23929.35,22871.66,23158.27,22349.09289
8/10/2022,23158.32,24224.67,22666.23,23962.18,25974.51211
8/11/2022,23959.3,24929.99,23862.66,23944.86,29681.37345
8/12/2022,23944.85,24463.01,23600.01,24415.18,17244.16547
8/13/2022,24415.08,24898.91,24302.36,24456.49,13678.31883
8/14/2022,24456.17,25054.1,24151.63,24316.71,23306.18539
8/15/2022,24316.58,25214.57,23777,24097.82,27821.27072
8/16/2022,24099.7,24253.98,23668,23857.93,19601.92018
8/17/2022,23857.89,24448.49,23180.14,23341.17,22747.45357
8/18/2022,23344.42,23600,23107.27,23189.46,13825.6451
8/19/2022,23188.94,23206.76,20782.39,20834.94,45962.74006
8/20/2022,20834.94,21372.93,20760.93,21139.23,21809.41926
8/21/2022,21139.22,21795.08,21067.33,21518.62,16024.83553
8/22/2022,21514.45,21540,20889.69,21398.25,26215.95105
8/23/2022,21396.37,21679.52,20889.69,21528.34,22744.06554
8/24/2022,21526.74,21925,21147.41,21367.12,22538.92839
8/25/2022,21367.12,21818.32,21307.32,21561.86,17065.29781
8/26/2022,21561.49,21878.05,20112.78,20240.72,37169.04093
8/27/2022,20240.63,20389.14,19800,20036.69,22160.99401
8/28/2022,20035.3,20164.26,19513.74,19554.03,17117.33358
8/29/2022,19552.31,20427.19,19545.57,20286.97,33436.37108
8/30/2022,20286.95,20582.64,19540.14,19813.17,46462.28243
8/31/2022,19813.97,20489,19799.97,20048.26,36587.60324
9/1/2022,20048.27,20205.53,19561.01,20133.65,23858.64863
9/2/2022,20132.67,20444,19755,19953.74,19929.5459
9/3/2022,19953.4,20053.9,19655,19835.47,9538.498117
9/4/2022,19833.59,20026.2,19588.27,20004.73,10670.60767
9/5/2022,20003.85,20060,19633.11,19794.58,13935.11386
9/6/2022,19794.59,20179.86,18663.25,18790.91,34029.11127
9/7/2022,18790.77,19466.09,18527,19293.52,25583.39916
9/8/2022,19293.03,19460.7,19014.43,19321.87,20327.61614
9/9/2022,19322.56,21616.21,19294.49,21364.5,39579.81208
9/10/2022,21366.61,21815.15,21127.1,21651.52,17750.76003
9/11/2022,21656.03,21865.66,21356.37,21831.72,14386.63341
9/12/2022,21830.16,22490.05,21555,22402.71,28404.4947
9/13/2022,22402.58,22800,19855,20174.78,37351.56015
9/14/2022,20174.78,20545,19625,20227.77,25139.52734
9/15/2022,20227.7,20336.42,19500,19703.67,21124.30384
9/16/2022,19703.65,19890.95,19305,19801.04,24863.81493
9/17/2022,19800.26,20183.14,19748.89,20113.37,11557.14724
9/18/2022,20113.37,20119.08,19335.57,19417.64,16437.90669
9/19/2022,19417.56,19689.62,18255,19540.38,30961.44633
9/20/2022,19538.31,19638.46,18722,18876.91,27437.23361
9/21/2022,18876.14,19949.97,18153.13,18462.64,44344.46282
9/22/2022,18462.66,19521.8,18358.63,19401.25,41006.95213
9/23/2022,19399.93,19500,18529,19286.01,30781.3825
9/24/2022,19286.03,19311.4,18808.13,18923.2,17644.7617
9/25/2022,18920.93,19184.3,18619.88,18808.61,14499.16321
9/26/2022,18806.3,19320.86,18681.02,19228,33108.05446
9/27/2022,19226.94,20383.15,18821.55,19077.57,51860.03004
9/28/2022,19077.56,19773.67,18487,19412.07,43710.30467
9/29/2022,19412.37,19646.66,18845.3,19595.57,34783.53737
9/30/2022,19595.59,20182.72,19154.38,19426.11,34243.66393
10/1/2022,19423.57,19486.43,19160,19315.27,7337.455956
10/2/2022,19315.26,19398.94,18923.81,19059.17,12951.42404
10/3/2022,19059.1,19717.67,18958.29,19633.46,28571.64019
10/4/2022,19632.43,20479.43,19495.32,20345.19,32685.41637
10/5/2022,20345.27,20371.15,19750,20161.62,33542.20736
10/6/2022,20162.15,20455.79,19855.19,19965.64,44044.43606
10/7/2022,19963.75,20065.26,19325,19533.05,34938.97273
10/8/2022,19531.68,19628.78,19250,19419.39,9745.254536
10/9/2022,19421.49,19563.28,19321,19443.47,12537.63788
10/10/2022,19442.7,19528.04,19028.08,19132.83,26596.56844
10/11/2022,19130.8,19265.69,18855.19,19058.11,36248.0191
10/12/2022,19058.42,19235.26,18971.51,19155.92,24862.65345
10/13/2022,19153.97,19509.23,18131,19378.65,49160.49652
10/14/2022,19375.55,19954.14,19076.83,19178,46208.3326
10/15/2022,19179.15,19229.12,18983,19070.24,9062.828353
10/16/2022,19070.62,19425.49,19065.23,19264.44,8310.928341
10/17/2022,19261.62,19679.46,19154.72,19550.4,24137.12483
10/18/2022,19550.39,19702.73,19091.77,19328.76,27645.59742
10/19/2022,19328.75,19361,19062.1,19124.18,22284.13293
10/20/2022,19123.77,19349.04,18905,19042.48,28405.75597
10/21/2022,19043.66,19254.52,18659,19166.45,24206.36088
10/22/2022,19164.92,19257.66,19110.46,19209.1,7044.99034
10/23/2022,19209.09,19698.1,19070.92,19572.44,12086.31175
10/24/2022,19572.2,19603.57,19159.35,19330.41,29432.58356
10/25/2022,19332.11,20420.88,19240.76,20086.28,42452.33701
10/26/2022,20086.27,21022.81,20055.85,20775.4,43618.99193
10/27/2022,20773.59,20878.17,20196.01,20296.97,34123.58255
10/28/2022,20295.77,20755.09,20000,20597.91,29581.7515
10/29/2022,20597.34,21080,20561.2,20823.53,19822.75126
10/30/2022,20822.38,20939.35,20523.92,20630.68,13737.38848
10/31/2022,20629.21,20837.68,20237,20489.94,22222.73612
11/1/2022,20489.55,20691,20326.55,20479.63,21147.00855
11/2/2022,20480.34,20805,20059.53,20151.4,43913.21904
11/3/2022,20151.29,20390.82,20032.02,20206.88,26837.37211
11/4/2022,20208.02,21298.76,20181.61,21144.2,42027.16281
11/5/2022,21149.03,21478.8,21082.54,21300.45,14076.70488
11/6/2022,21300.45,21365.89,20886.26,20909.17,10958.49326
11/7/2022,20908.15,21069.46,20394.34,20593.49,25279.82917
11/8/2022,20593.34,20675,17500,18550.25,84056.63083
11/9/2022,18546.07,18590.34,15512,15891.96,119633.9619
11/10/2022,15894.77,18140.62,15720,17553.89,91496.98548
11/11/2022,17555.44,17641.32,16336.05,17013.62,64776.65479
11/12/2022,17014.78,17067.7,16595.25,16783.33,23830.05786
11/13/2022,16783.32,16926.57,16214.95,16301.39,23266.69735
11/14/2022,16298.75,17169.68,15790.25,16590.73,55601.9347
11/15/2022,16588.41,17107.88,16502.85,16877.93,48155.32054
11/16/2022,16879.37,16994.31,16358.66,16645.24,37249.70415
11/17/2022,16646.58,16736.7,16396,16680.47,22484.77507
11/18/2022,16680.47,16984.08,16526.28,16680.59,26970.34406
11/19/2022,16678.85,16802,16534.83,16683.02,9396.047701
11/20/2022,16680.7,16733.19,16154.65,16252.53,16685.19096
11/21/2022,16252.43,16279.99,15460,15760.14,43799.91803
11/22/2022,15758.96,16294.5,15596.22,16199.71,44555.9069
11/23/2022,16201.15,16700,16142.99,16587,37143.06609
11/24/2022,16585.83,16797.28,16450.62,16587.61,21819.50497
11/25/2022,16587.6,16610.08,16333,16510.9,20800.91157
11/26/2022,16510.9,16693.18,16376.1,16450.93,12308.57071
11/27/2022,16450.32,16589.43,16395,16419.88,10825.69525
11/28/2022,16421.63,16478.32,15992.64,16206.3,30336.24757
11/29/2022,16206.23,16541.72,16092.53,16438,21901.98479
11/30/2022,16437.94,17259.37,16423.37,17167.33,42517.61172
12/1/2022,17165.44,17317.8,16855,16980.08,31798.99152
12/2/2022,16980.07,17108.25,16791.02,17094.71,23096.43687
12/3/2022,17094.25,17158.42,16863.58,16888.53,14081.45067
12/4/2022,16889.17,17199.99,16882.86,17108.9,16961.10829
12/5/2022,17108.9,17424.59,16865.22,16966.05,33618.45109
12/6/2022,16966.05,17111.35,16904.04,17089.05,26693.61012
12/7/2022,17089.18,17140.22,16679.52,16840,22635.46849
12/8/2022,16839.76,17300.59,16738,17226.01,23533.23454
12/9/2022,17226.03,17352.62,17060.69,17130.59,20976.8107
12/10/2022,17130.49,17227.64,17093.42,17128.1,7860.586876
12/11/2022,17128.1,17271.92,17073.19,17085.21,9948.85267
12/12/2022,17085.62,17244.63,16875.83,17211.66,20659.65709
12/13/2022,17212.9,17999.99,17089.17,17773.18,38316.03172
12/14/2022,17772.98,18385.36,17660.93,17804.97,49295.42072
12/15/2022,17805.36,17856.26,17275.02,17357.96,37834.73808
12/16/2022,17359.1,17525,16529.53,16632.64,47159.86301
12/17/2022,16634.29,16799.99,16585.64,16782.25,18446.6836
12/18/2022,16782.23,16875,16663.76,16741.16,11073.43886
12/19/2022,16742.33,16822.84,16273.4,16439.74,26856.08599
12/20/2022,16439.98,17060.86,16398.22,16897.65,34330.28235
12/21/2022,16896.17,16926.05,16725.78,16826.56,16743.62189
12/22/2022,16825.18,16868.82,16560.84,16815.51,21269.7674
12/23/2022,16815.28,16943.29,16719.57,16777.21,21958.88698
12/24/2022,16777.88,16863.62,16775.88,16837.12,9502.803207
12/25/2022,16837.24,16853.88,16720.89,16829.02,7065.216566
12/26/2022,16829.19,16939.81,16787.97,16917.96,8493.276612
12/27/2022,16916.66,16967,16585.97,16698.73,17482.09319
12/28/2022,16698.31,16777.35,16460,16539.66,23345.55126
12/29/2022,16539.66,16654.81,16479.5,16627.54,20088.46487
12/30/2022,16627.36,16649.99,16326.16,16600.1,26532.28003
12/31/2022,16599.98,16634.42,16462.49,16530.35,15414.5294
1/1/2023,16531.83,16621,16490,16611.58,10668.73698
1/2/2023,16611.9,16789.99,16542.52,16666.95,13560.46018
1/3/2023,16666.86,16772.3,16600,16669.47,17612.35528
1/4/2023,16668.95,16988,16645.87,16844.42,25922.70681
1/5/2023,16844.4,16872.13,16750.07,16825.69,14918.22913
1/6/2023,16825.53,17027.11,16670.82,16948.06,24235.38704
1/7/2023,16948,16977.76,16903.58,16942.37,5680.117994
1/8/2023,16942.37,17167.52,16910.41,17125.18,9195.459854
1/9/2023,17125.17,17396.25,17102.97,17177.98,33252.15436
1/10/2023,17177.94,17494.37,17145.1,17443.5,24901.57486
1/11/2023,17443.5,17998,17315.08,17944.27,27251.01602
1/12/2023,17944.15,19115.85,17904.83,18847.75,61938.44269
1/13/2023,18847.77,20000,18714.8,19934.88,55049.62235
1/14/2023,19934.07,21321.98,19893.25,20957.02,58239.87329
1/15/2023,20956.2,21057.3,20560.16,20879.7,25709.30242
1/16/2023,20879.67,21465.62,20611.45,21187.5,41151.35429
1/17/2023,21191.46,21595,20844.73,21136.33,32656.47978
1/18/2023,21135.01,21650.21,20370.01,20674.29,34600.25647
1/19/2023,20674.03,21197,20656.52,21084.22,23436.75405
1/20/2023,21084.05,22754.73,20865.64,22669.81,32810.59588
1/21/2023,22671.09,23375.6,22432.45,22789.37,32657.605
1/22/2023,22789.34,23082.82,22298.15,22714.87,25548.28914
1/23/2023,22714.81,23180.55,22500.01,22920.29,32380.77464
1/24/2023,22920.67,23165.56,22460.17,22636.17,39180.10567
1/25/2023,22636.19,23824.66,22326.24,23062.36,38496.91632
1/26/2023,23062.36,23287.38,22853.61,23010.47,30187.84425
1/27/2023,23011.37,23511.9,22540.76,23084.4,27185.13488
1/28/2023,23084.38,23196.99,22884,23028.95,7466.339303
1/29/2023,23029.56,23966,22974.75,23745.8,20952.76361
1/30/2023,23744.34,23802.99,22500,22836.03,34312.28644
1/31/2023,22836.03,23313.23,22719.68,23128.86,22721.77476
2/1/2023,23127.15,23813.57,22760,23735.97,20292.22417
2/2/2023,23735.97,24262.18,23367.87,23493.84,16368.92138
2/3/2023,23497.29,23720,23208.01,23433.54,14215.66843
2/4/2023,23433.47,23589.67,23257.71,23328.87,3567.130075
2/5/2023,23329.47,23433.2,22758.01,22936.34,6574.345333
2/6/2023,22936.34,23163.05,22637.51,22764.07,12149.94486
2/7/2023,22763.42,23348.73,22748.11,23244.67,9803.347598
2/8/2023,23244.64,23451.01,22669.09,22964.38,7693.591959
2/9/2023,22963.91,23011.18,21700,21800.63,19277.23965
2/10/2023,21800.62,21942.41,21467.43,21628.97,12641.59513
2/11/2023,21628.97,21904,21605.35,21863.73,4695.911439
2/12/2023,21863.73,22091.88,21631,21789.8,5990.686429
2/13/2023,21789.79,21903.03,21366.45,21789.14,13246.30493
2/14/2023,21789,22331.76,21545.67,22206.27,14879.72784
2/15/2023,22206.26,24386.5,22054.17,24329.04,23427.35072
2/16/2023,24326.95,25256.83,23510.73,23516.15,30034.93494
2/17/2023,23516.95,25025,23344.12,24577.6,22795.35235
2/18/2023,24577.6,24879.33,24407.67,24636.23,6191.173796
2/19/2023,24635.85,25200,24192.7,24281.31,9733.21021
2/20/2023,24278.81,25128.11,23841.08,24844.97,13977.17943
2/21/2023,24844.21,25288.88,24153.96,24454.43,16495.36727
2/22/2023,24454.08,24480,23581.64,24184.44,17390.31078
2/23/2023,24184.9,24600.95,23612.59,23943.32,16847.70433
2/24/2023,23943.32,24132.67,22520,23186.88,20933.97489
2/25/2023,23186.88,23220.56,22716.47,23159.71,5937.438478
2/26/2023,23159.71,23689.77,23052.78,23556.83,6063.459183
2/27/2023,23556.83,23895.51,23109.06,23489.52,12098.67254
2/28/2023,23490.01,23597.98,23027.24,23145.32,9516.027667
3/1/2023,23144.37,23999.99,23025.17,23631.52,12151.8454
3/2/2023,23632.12,23798.62,23196.09,23468.24,9239.936445
3/3/2023,23468.79,23477.28,21988.02,22358.18,21715.09356
3/4/2023,22358.18,22409.82,22150.71,22350.95,2266.214979
3/5/2023,22349.74,22654.64,22195.13,22432.69,5291.964676
3/6/2023,22431.99,22599.99,22264.73,22410.31,10660.04864
3/7/2023,22410.13,22557.03,21932.74,22198.48,10381.24423
3/8/2023,22198.09,22281.55,21580.84,21698.37,13343.72576
3/9/2023,21699.41,21825.53,20050,20367.01,21326.08097
3/10/2023,20366.97,20369.78,19568.52,20230.08,32126.59207
3/11/2023,20230.07,20964.5,19900.5,20620.54,18920.851
3/12/2023,20619.34,22276.69,20446.24,22219.08,19165.53317
3/13/2023,22216.02,24710,21882.63,24220,38654.82408
3/14/2023,24220,26553.9,24052,24762.65,44100.36445
3/15/2023,24761.61,25300,23931.01,24377.16,30128.42762
3/16/2023,24377.16,25235.28,24207.54,25051.85,20754.42573
3/17/2023,25052.11,27834.54,24946.86,27453.62,40752.19374
3/18/2023,27453.75,27780,26652.45,26980.35,18096.24372
3/19/2023,26980.35,28478,26904,28054.46,16897.41762
3/20/2023,28058.15,28578.63,27218.36,27823.32,23782.65677
3/21/2023,27822.85,28605.32,27414.77,28207.33,16193.18925
3/22/2023,28201.22,28937.73,26678.16,27325.15,33974.43698
3/23/2023,27324.05,28839.68,27189.19,28352.94,26698.2966
3/24/2023,28352.95,28433.34,27027.88,27489.24,22190.91293
3/25/2023,27489.24,27818.67,27184.78,27488.18,9655.949455
3/26/2023,27489.56,28230.32,27445.04,27992.9,9800.642994
3/27/2023,27995.27,28053.26,26525,27142.87,17268.16336
3/28/2023,27142.85,27519.99,26640,27274.15,14103.92919
3/29/2023,27274.18,28654.06,27255.42,28359.54,17710.85959
3/30/2023,28359.54,29190.04,27693.7,28035.48,20972.43924
3/31/2023,28034.88,28650.2,27512.97,28474.4,18917.36215
4/1/2023,28475.41,28826.45,28223.76,28471.46,6988.042397
4/2/2023,28471.03,28544.21,27862.69,28188.34,6707.97703
4/3/2023,28188.34,28525,27227.61,27811.77,16192.03702
4/4/2023,27809.55,28450,27670.24,28179.64,13261.95025
4/5/2023,28178.66,28799.99,27817.32,28175.37,15066.7245
4/6/2023,28175.27,28199.11,27716.77,28053.46,10291.80646
4/7/2023,28052.74,28120.71,27790.21,27931.94,5847.772005
4/8/2023,27930.12,28175.89,27881.01,27958.81,3854.334904
4/9/2023,27958.19,28547.67,27814,28340.99,6136.428623
4/10/2023,28342.28,29794.47,28162.49,29660.41,15752.30419
4/11/2023,29657.7,30584.58,29612.3,30227.19,18637.22158
4/12/2023,30227.18,30517,29675,29912.2,14961.08403
4/13/2023,29912.2,30627.05,29878.08,30406.78,12505.27274
4/14/2023,30410.03,31050,30000,30492.92,19793.55778
4/15/2023,30492.91,30622.38,30231.76,30324.11,5486.722239
4/16/2023,30325.07,30572.1,30148.28,30326.09,6230.249115
4/17/2023,30321.41,30340.21,29251.71,29449.91,13418.03804
4/18/2023,29449.91,30500,29103.89,30393.4,12649.52217
4/19/2023,30394.5,30430.72,28595.28,28809.72,20951.87852
4/20/2023,28809.71,29102.69,27991.32,28248.18,17007.3121
4/21/2023,28248.18,28371.88,27133,27253.85,19665.99126
4/22/2023,27252.96,27887.78,27133,27821.41,7556.8577
4/23/2023,27820.99,27820.99,27333.2,27592.98,6255.767783
4/24/2023,27592.7,28000,26965.14,27515.05,12258.59093
4/25/2023,27513.85,28400,27194.51,28304.42,12013.57991
4/26/2023,28304.42,30050.66,27230.77,28426.08,31636.3915
4/27/2023,28428.86,29900,28387.07,29483.72,24310.3636
4/28/2023,29486.97,29606.45,28900,29338.63,14184.03939
4/29/2023,29339.47,29470,29057.3,29249.35,4909.727178
4/30/2023,29249.24,29969.99,29095.92,29247.14,6837.068314
5/1/2023,29240.49,29348.6,27664.31,28077.27,17953.1167
5/2/2023,28077.44,28899.99,27871.44,28684.4,13258.60506
5/3/2023,28683.41,29276.12,28122,29038.75,15588.83463
5/4/2023,29039.36,29383.5,28674.58,28857.23,10407.16067
5/5/2023,28857.88,29706.57,28810,29536.76,14691.12612
5/6/2023,29538.87,29850,28394,28902.66,8546.798749
5/7/2023,28901.3,29189.71,28429.12,28474.53,5884.670074
5/8/2023,28472.68,28676.38,27279.66,27695.06,15859.4184
5/9/2023,27693.24,27833.64,27367.01,27647.29,8888.426836
5/10/2023,27647.29,28334.75,26800,27624.01,18590.9699
5/11/2023,27621.5,27649.85,26702,26986.56,13438.74632
5/12/2023,26986.79,27099.21,25810,26808.84,18458.49543
5/13/2023,26808.8,27060.24,26700,26789.48,4782.644227
5/14/2023,26786.99,27221.51,26581.52,26929.98,4393.205314
5/15/2023,26929.98,27678.73,26740.95,27171.13,11889.94843
5/16/2023,27165.26,27302.99,26860.12,27037.68,11209.90768
5/17/2023,27037.72,27516.58,26543.87,27407.77,13308.63177
5/18/2023,27407.76,27487.71,26361.52,26820.49,12604.94859
5/19/2023,26819.64,27190.35,26632.73,26890.27,7587.526291
5/20/2023,26890.27,27178.99,26836.21,27113.61,3127.427579
5/21/2023,27113.97,27288.02,26667.63,26752.65,5534.524758
5/22/2023,26751,27105.63,26536.99,26854.73,8554.42214
5/23/2023,26854.09,27500,26803.46,27223.22,11594.53703
5/24/2023,27222.86,27225,26070.04,26321.4,17337.44432
5/25/2023,26321.42,26625.93,25864.35,26479.06,12094.45706
5/26/2023,26479.15,26950,26334.33,26714.86,9858.600322
5/27/2023,26711.56,26943.6,26559.96,26867.99,3348.379082
5/28/2023,26870.13,28277.56,26780.11,28070.04,9725.64199
5/29/2023,28070.04,28473.93,27534.81,27744.82,11355.2411
5/30/2023,27744.81,28057.23,27555,27700.15,12024.4306
5/31/2023,27700.68,27844.89,26842.94,27223.08,15163.06256
6/1/2023,27221.54,27360.31,26615,26828.42,11927.59445
6/2/2023,26827.73,27307.44,26508,27250.69,12206.16873
6/3/2023,27252.67,27341.13,26923.35,27077.6,3589.32342
6/4/2023,27078.27,27466.83,26958.98,27122.04,4115.09882
6/5/2023,27122.03,27137.75,25391.43,25741.5,16641.46932
6/6/2023,25741.5,27368.67,25351.92,27243.63,18531.05926
6/7/2023,27243.45,27402.79,26121.06,26346.41,16094.3699
6/8/2023,26347.09,26820.3,26212.63,26508.32,8160.84834
6/9/2023,26505.71,26780.4,26283.5,26482.81,10536.83247
6/10/2023,26482.8,26534.95,25385.52,25856.1,16967.73206
6/11/2023,25856.1,26219.1,25648,25937.02,8653.838036
6/12/2023,25936.98,26108.64,25616.98,25905.82,10491.06768
6/13/2023,25905.99,26435.81,25710.78,25930.23,14396.74678
6/14/2023,25929.35,26090,24821,25123.34,14480.51749
6/15/2023,25123.41,25749.99,24750,25569.99,18601.18892
6/16/2023,25569.99,26486.56,25143.24,26329.6,16632.74254
6/17/2023,26329.6,26783.2,26165.98,26506.56,7209.425103
6/18/2023,26507.97,26693.11,26245.27,26336.46,5233.683782
6/19/2023,26336.46,27040.64,26250,26837.78,9643.067484
6/20/2023,26839.04,28417.11,26637.41,28320.43,28704.55296
6/21/2023,28320.41,30800,28271.67,29995.08,31445.78143
6/22/2023,29999.85,30513.25,29539.57,29886.31,18457.66786
6/23/2023,29886.25,31443.67,29802.65,30707.61,22659.54059
6/24/2023,30709.59,30815.92,30265.88,30547.18,6883.283186
6/25/2023,30547.3,31057.86,30288.33,30480.24,6265.474345
6/26/2023,30480.24,30662.66,29900,30272.18,12491.83082
6/27/2023,30272.24,31020.54,30228.44,30697.38,11995.52685
6/28/2023,30696.06,30716.93,29840,30074.94,9391.665421
6/29/2023,30074.93,30838,30036.18,30446.47,12261.34049
6/30/2023,30445.67,31277,29417.14,30466.72,26013.22735
7/1/2023,30466.73,30659.33,30312.8,30587.21,4012.765389
7/2/2023,30587.22,30791.75,30165.39,30613.51,4829.838713
7/3/2023,30613.57,31399.08,30569,31161.8,11391.98258
7/4/2023,31162.71,31333,30628.3,30771.25,7233.951886
7/5/2023,30772.93,30882.95,30189.56,30499.27,8782.619224
7/6/2023,30499.27,31525.1,29850,29899.38,17229.92231
7/7/2023,29895.6,30456,29715.87,30352.08,11137.14221
7/8/2023,30350.35,30388.91,30047.78,30291.69,3856.110788
7/9/2023,30291.69,30451.78,30066.95,30168.38,3884.046879
7/10/2023,30168.26,31055.75,29955,30419.89,12703.78163
7/11/2023,30419.89,30811.65,30304.45,30626.55,10653.57611
7/12/2023,30624.65,31000,30200,30381.81,14881.70512
7/13/2023,30383.26,31862.21,30250.73,31471.83,26135.61924
7/14/2023,31471.83,31645.66,29920.31,30330.52,19272.20339
7/15/2023,30330.93,30406.27,30254.67,30301.65,2559.072327
7/16/2023,30302.01,30457.03,30075.93,30247.64,4021.410123
7/17/2023,30247.56,30345.45,29668.58,30143.08,10632.80668
7/18/2023,30143.08,30249.3,29525,29861.93,11124.83937
7/19/2023,29861.92,30196.24,29757.44,29916.72,8804.546752
7/20/2023,29916.69,30421.29,29564.19,29809.13,11494.95349
7/21/2023,29809.13,30060.28,29729.48,29907.98,7598.609303
7/22/2023,29907.15,30002.38,29626.86,29795.03,3629.482511
7/23/2023,29793.62,30350.7,29733.55,30081.61,4513.832143
7/24/2023,30081.61,30099.99,28850,29176.98,14484.27558
7/25/2023,29176.98,29376.51,29046,29225.14,7139.210737
7/26/2023,29225.11,29686.41,29089.54,29353.23,9635.035032
7/27/2023,29350.88,29571.42,29075,29214.92,7327.290834
7/28/2023,29214.93,29532.45,29115.32,29316.15,7104.736395
7/29/2023,29316.05,29411.09,29253.44,29355.71,2893.052988
7/30/2023,29356.65,29450,29033,29281.39,4387.572566
7/31/2023,29280.41,29526.99,29102.65,29230.67,8793.38695
8/1/2023,29230.61,29726.73,28477,29697.27,17754.05118
8/2/2023,29699.25,30033,28903.79,29164.22,17967.348
8/3/2023,29163.87,29399.97,28938.93,29174.18,8920.014777
8/4/2023,29174.84,29312.28,28747.1,29076.48,7291.146877
8/5/2023,29077.04,29111.87,28946.17,29047.12,2490.847105
8/6/2023,29047.33,29163.24,28955,29040.01,2461.640121
8/7/2023,29040.01,29246,28660.53,29179.21,9200.085233
8/8/2023,29179.28,30222,29104.65,29770.01,15610.25491
8/9/2023,29770.01,30128.88,29344.16,29562.76,10451.45168
8/10/2023,29562.76,29709.38,29306,29424.03,7104.526222
8/11/2023,29424.04,29534.14,29213.59,29400.45,5961.217447
8/12/2023,29400.45,29477.31,29349.98,29416.96,1906.170799
8/13/2023,29417.19,29447.6,29247.15,29275.94,2128.374377
8/14/2023,29275.78,29665.27,29072.96,29405.49,7063.468063
8/15/2023,29405.49,29464.62,29046.58,29170.14,5815.322262
8/16/2023,29170.13,29231.92,28690.37,28700.51,9669.420945
8/17/2023,28700.51,28751.84,25234.76,26627.57,27723.21087
8/18/2023,26627.21,26834.37,25610,26048.89,21188.25523
8/19/2023,26048.9,26269.11,25793.11,26096.42,6554.053448
8/20/2023,26096.4,26296.78,25975.01,26189.14,4345.072287
8/21/2023,26189.36,26260.25,25814,26125.18,9936.981096
8/22/2023,26125.16,26137.99,25350,26042.11,12418.87289
8/23/2023,26041.94,26818.28,25796.47,26427.54,15743.86437
